"","V201231x","V201507x","V201600","V201549x","V202468x","V202543","V202557","V202576","V201200","V202452"
"2709",2,22,1,3,2,5,1,-1,99,3
"2710",1,29,2,1,20,3,2,-1,2,1
"2711",1,76,2,1,3,3,1,-1,4,2
"2712",5,64,1,6,14,5,2,-1,6,3
"2713",5,63,1,4,15,5,2,-1,4,3
"2714",2,39,2,4,5,5,2,-1,4,3
"2715",1,42,2,2,2,5,2,-1,1,5
"2716",1,24,2,3,17,4,2,-1,4,1
"2717",1,63,2,2,1,4,1,-1,4,3
"2718",7,75,2,1,20,5,2,-1,99,5
"2719",7,66,2,1,8,5,1,-1,6,2
"2720",7,50,1,1,6,4,2,-1,6,1
"2721",1,63,1,1,5,3,2,-1,3,3
"2722",7,38,1,1,14,3,2,-1,6,3
"2723",1,57,2,1,1,-1,2,-1,2,1
"2724",1,28,1,2,13,-1,2,-1,4,2
"2725",1,35,1,1,2,1,1,-1,4,3
"2726",3,58,1,5,12,5,2,-1,3,4
"2727",7,59,1,1,1,-1,2,-1,99,4
"2728",3,57,1,1,15,5,1,-1,4,5
"2729",1,68,2,2,6,4,1,-1,2,2
"2730",3,22,2,1,15,5,2,-1,1,2
"2731",3,26,2,3,8,-5,-5,-5,3,-5
"2732",2,69,2,1,7,5,-9,-1,6,3
"2733",3,66,1,1,20,-1,2,-1,4,4
"2734",3,67,1,1,9,-5,-5,-5,4,-5
"2735",1,47,-9,-9,21,5,2,-1,3,3
"2736",7,41,2,1,19,4,1,-1,6,3
"2737",7,41,2,1,19,4,1,-1,6,3
"2738",1,36,2,1,17,-1,1,-1,2,1
"2739",1,55,1,1,10,5,2,-1,2,3
"2740",7,62,2,1,15,5,1,-1,7,3
"2741",3,36,2,6,2,5,1,-1,3,4
"2742",2,24,2,1,16,5,2,-1,4,1
"2743",7,32,1,6,19,5,2,-1,6,5
"2744",3,43,1,2,12,4,2,-1,3,1
"2745",2,68,1,1,22,5,1,-1,99,5
"2746",2,37,2,1,12,5,2,-1,3,2
"2747",4,44,2,1,20,-1,2,-1,4,2
"2748",7,68,2,1,6,5,1,-1,6,3
"2749",1,74,2,3,11,-1,2,-1,99,3
"2750",2,37,2,3,2,5,1,-1,4,5
"2751",3,26,2,1,5,4,1,-1,1,2
"2752",7,64,1,1,21,5,1,-1,6,3
"2753",5,26,1,6,21,-1,1,-1,4,4
"2754",4,39,1,1,14,5,1,-1,99,5
"2755",7,71,1,4,14,-1,2,-1,99,5
"2756",1,72,2,1,19,5,2,-1,2,2
"2757",1,63,2,1,17,3,1,-1,2,2
"2758",3,30,2,1,18,5,1,-1,4,2
"2759",1,40,2,1,22,5,2,-1,1,1
"2760",3,38,2,3,4,5,2,-1,2,1
"2761",6,61,2,1,7,4,1,-1,5,2
"2762",1,28,2,1,15,4,2,-1,2,2
"2763",7,76,2,1,7,4,1,-1,6,4
"2764",1,80,2,1,1,-1,2,-1,4,3
"2765",7,63,2,1,22,5,1,-1,7,5
"2766",7,57,1,1,21,-1,1,-1,7,2
"2767",7,42,1,3,14,5,1,-1,6,5
"2768",3,47,1,1,8,4,2,-1,2,1
"2769",1,50,1,1,7,5,2,-1,4,3
"2770",4,68,1,1,-9,-1,2,-1,4,4
"2771",1,65,2,1,14,5,2,-1,3,2
"2772",4,-9,2,1,16,5,2,-1,4,3
"2773",5,29,1,1,10,5,1,-1,4,1
"2774",7,31,1,1,10,5,1,-1,6,2
"2775",1,45,2,1,3,1,2,-1,1,3
"2776",7,58,2,1,15,4,1,-1,6,2
"2777",2,66,1,1,9,-1,2,-1,3,3
"2778",4,37,2,5,10,-1,1,-1,4,3
"2779",4,28,1,1,9,5,2,-1,5,2
"2780",6,76,2,1,3,-1,2,-1,99,5
"2781",1,31,2,1,14,-1,2,-1,4,4
"2782",7,64,2,5,1,4,1,-1,7,5
"2783",4,71,1,1,10,-1,1,-1,7,5
"2784",2,30,2,1,15,4,2,-1,2,1
"2785",1,65,2,1,1,-6,-6,-6,3,-6
"2786",1,70,2,1,11,5,2,-1,4,3
"2787",7,73,2,3,2,1,1,-1,6,3
"2788",2,37,1,1,10,5,2,-1,4,4
"2789",1,62,2,1,14,4,2,-1,3,1
"2790",7,37,1,1,15,-6,-6,-6,6,-6
"2791",1,76,2,3,1,4,1,-1,99,3
"2792",4,72,1,3,2,5,1,-1,3,3
"2793",1,50,2,2,1,-1,1,-1,1,3
"2794",5,57,1,1,21,5,1,-1,4,2
"2795",2,25,2,1,5,5,1,-1,99,5
"2796",1,69,1,1,19,-1,2,-1,2,2
"2797",1,40,2,6,18,4,2,-1,4,-9
"2798",1,30,1,1,1,2,2,-1,99,4
"2799",3,38,1,1,17,5,2,-1,4,2
"2800",7,51,1,1,20,5,1,-1,6,3
"2801",6,68,2,1,6,5,2,-1,6,1
"2802",1,57,1,1,19,4,2,-1,4,3
"2803",6,55,2,1,8,4,1,-1,5,3
"2804",1,55,1,1,12,-1,2,-1,2,2
"2805",7,68,2,1,8,4,1,-1,7,2
"2806",4,26,1,1,10,-6,-6,-6,4,-6
"2807",6,59,2,3,15,5,1,-1,5,3
"2808",1,57,1,1,12,-1,2,-1,4,1
"2809",5,52,2,2,9,5,1,-1,6,1
"2810",7,69,1,1,11,1,1,-1,6,3
"2811",7,52,2,1,20,5,1,-1,6,2
"2812",3,66,2,3,16,-1,1,-1,7,3
"2813",1,55,1,1,19,2,2,-1,3,2
"2814",1,39,1,6,17,-1,1,-1,4,5
"2815",1,34,2,1,22,-6,-6,-6,2,-6
"2816",7,77,1,1,11,-6,-6,-6,6,-6
"2817",5,41,1,1,22,5,2,-1,6,3
"2818",5,61,1,1,19,4,1,-1,6,5
"2819",5,59,1,3,4,-1,1,-1,6,2
"2820",4,25,2,3,21,5,1,-1,4,3
"2821",1,37,1,1,20,5,2,-1,5,2
"2822",2,68,1,1,7,5,1,-1,4,1
"2823",1,29,2,1,13,4,2,-1,2,3
"2824",2,60,2,4,20,5,2,-1,3,3
"2825",7,58,1,1,17,-1,1,-1,7,3
"2826",7,74,1,1,18,-1,1,-1,99,3
"2827",6,28,2,1,17,5,2,-1,5,3
"2828",7,63,2,1,16,4,1,-1,6,4
"2829",5,55,1,1,22,2,1,-1,6,3
"2830",1,24,1,3,4,4,1,-1,6,2
"2831",1,24,1,3,4,1,2,-1,2,1
"2832",6,58,1,1,19,5,2,-1,5,4
"2833",5,70,1,1,21,5,2,-1,5,4
"2834",5,65,1,4,17,-1,2,-1,4,2
"2835",1,40,2,1,-5,-6,-6,-6,2,-6
"2836",1,66,2,1,11,5,2,-1,99,5
"2837",1,60,1,3,2,4,2,-1,4,3
"2838",3,-9,1,-9,-9,5,2,-1,5,-9
"2839",1,28,1,6,12,-6,-6,-6,2,-6
"2840",1,33,1,2,22,3,1,-1,5,3
"2841",3,67,2,2,14,-6,-6,-6,4,-6
"2842",6,36,2,1,15,4,1,-1,7,3
"2843",7,80,2,1,10,-1,1,-1,5,2
"2844",3,21,2,1,16,-1,2,-1,1,1
"2845",3,29,1,1,15,5,2,-1,3,3
"2846",6,80,2,1,4,5,2,-1,4,3
"2847",3,26,1,4,11,5,2,-1,2,3
"2848",4,25,1,2,8,4,1,-1,99,1
"2849",4,52,1,1,20,-1,1,-1,4,4
"2850",1,61,1,1,22,5,2,-1,3,3
"2851",1,29,1,1,17,4,2,-1,3,4
"2852",3,56,2,1,14,5,2,-1,4,3
"2853",7,38,2,6,17,5,1,-1,6,3
"2854",1,-9,1,1,19,5,2,-1,3,2
"2855",5,63,1,1,14,5,1,-1,5,3
"2856",5,54,1,1,13,5,1,-1,5,3
"2857",7,80,2,1,7,5,2,-1,6,3
"2858",6,47,1,1,17,5,1,-1,5,4
"2859",2,24,2,3,16,3,2,-1,4,2
"2860",3,50,1,1,5,-1,1,-1,99,4
"2861",2,25,2,1,10,-6,-6,-6,99,-6
"2862",3,24,2,1,1,4,2,-1,4,1
"2863",1,57,2,1,12,-1,2,-1,4,3
"2864",7,62,2,1,5,-1,1,-1,6,2
"2865",4,34,1,2,1,5,1,-1,99,5
"2866",4,41,1,3,8,5,1,-1,99,3
"2867",5,42,2,1,11,-1,-9,-1,7,-9
"2868",4,37,2,2,1,4,1,-1,99,4
"2869",7,34,1,1,-9,-6,-6,-6,6,-6
"2870",7,73,2,1,4,5,2,-1,6,3
"2871",1,22,1,1,18,5,2,-1,3,2
"2872",4,80,2,1,1,5,2,-1,4,1
"2873",2,73,1,1,18,3,2,-1,1,1
"2874",1,78,1,1,14,4,2,-1,2,2
"2875",1,27,2,1,8,5,1,-1,3,2
"2876",1,-9,1,1,-9,5,2,-1,2,3
"2877",7,80,1,1,4,-1,2,-1,6,4
"2878",5,49,2,1,5,-6,-6,-6,5,-6
"2879",7,68,1,3,15,-5,-5,-5,6,2
"2880",4,60,2,2,17,5,1,-1,5,2
"2881",1,65,2,2,1,4,2,-1,99,3
"2882",4,21,2,1,22,5,2,-1,4,2
"2883",1,21,2,2,14,4,1,-1,3,3
"2884",7,73,2,1,2,5,2,-1,99,2
"2885",1,66,2,1,2,5,2,-1,1,3
"2886",3,35,2,1,11,2,2,-1,99,1
"2887",7,34,2,3,11,4,1,-1,99,1
"2888",1,60,1,2,7,5,1,-1,99,1
"2889",-9,43,1,3,5,5,1,-1,4,4
"2890",7,80,2,1,17,5,1,-1,6,3
"2891",1,28,2,1,2,4,2,-1,2,3
"2892",1,26,1,1,15,4,2,-1,1,2
"2893",7,23,1,1,1,5,2,-1,6,5
"2894",6,69,2,1,1,5,2,-1,6,1
"2895",4,63,2,1,3,5,1,-1,99,5
"2896",7,48,2,1,19,5,2,-1,6,3
"2897",2,55,1,1,22,5,2,-1,2,1
"2898",3,26,1,1,17,5,1,-1,4,2
"2899",2,44,2,1,18,-6,-6,-6,4,-6
"2900",1,31,2,1,1,5,2,-1,2,2
"2901",7,62,2,1,10,-6,-6,-6,6,-6
"2902",4,30,2,1,17,-1,2,-1,1,2
"2903",3,60,1,3,6,-6,-6,-6,4,-6
"2904",2,34,1,1,18,5,2,-1,2,3
"2905",1,52,2,1,22,4,2,-1,2,1
"2906",5,-9,1,1,-9,5,2,-1,4,2
"2907",1,41,2,1,3,-6,-6,-6,2,-6
"2908",2,40,1,1,16,-6,-6,-6,4,-6
"2909",1,73,1,1,12,5,2,-1,4,3
"2910",1,-9,1,4,20,5,2,-1,2,3
"2911",1,80,1,1,15,4,2,-1,3,2
"2912",1,68,1,1,21,-6,-6,-6,2,-6
"2913",1,36,2,2,9,4,1,-1,99,3
"2914",5,59,2,1,19,5,2,-1,4,1
"2915",7,39,1,1,19,-6,-6,-6,6,-6
"2916",3,60,1,1,12,4,2,-1,3,3
"2917",4,24,2,2,2,-1,2,-1,99,1
"2918",3,-9,2,2,3,5,1,-1,1,2
"2919",3,80,2,1,3,-1,2,-1,99,5
"2920",3,33,1,1,18,-1,2,-1,99,1
"2921",7,62,1,1,1,4,2,-1,7,2
"2922",4,43,1,1,9,-1,1,-1,4,3
"2923",4,-9,-9,-9,9,-1,1,-1,5,3
"2924",7,80,2,1,8,4,1,-1,7,4
"2925",4,46,1,1,4,5,1,-1,99,4
"2926",7,-9,2,1,11,5,1,-1,7,2
"2927",5,68,1,1,-9,-6,-6,-6,6,-6
"2928",5,58,1,1,6,5,1,-1,6,4
"2929",1,67,1,5,9,4,1,-1,4,3
"2930",2,61,1,1,2,5,2,-1,3,2
"2931",4,34,2,6,10,-1,1,-1,4,3
"2932",2,80,2,1,2,-1,2,-1,4,3
"2933",7,45,1,1,15,-6,-6,-6,5,-6
"2934",6,30,1,3,8,4,1,-1,99,4
"2935",6,80,2,1,12,5,1,-1,6,3
"2936",5,60,1,1,21,5,2,-1,5,2
"2937",5,76,1,1,3,4,1,-1,6,2
"2938",7,47,1,3,17,5,1,-1,6,4
"2939",6,50,2,1,5,5,2,-1,6,2
"2940",7,57,1,1,6,-6,-6,-6,7,-6
"2941",2,35,1,1,9,-1,1,-1,3,1
"2942",4,41,2,3,17,4,2,-1,3,2
"2943",1,26,2,1,18,4,2,-1,2,2
"2944",5,-9,1,1,12,5,2,-1,4,3
"2945",4,44,1,1,1,5,1,-1,4,-9
"2946",7,80,2,1,5,5,1,-1,99,4
"2947",7,77,1,1,15,5,1,-1,6,3
"2948",1,65,1,1,22,-1,2,-1,2,1
"2949",1,79,1,3,17,-1,2,-1,4,1
"2950",1,70,1,2,1,5,2,-1,99,5
"2951",1,27,1,2,4,-6,-6,-6,6,-6
"2952",1,29,1,1,21,5,2,-1,2,1
"2953",6,73,1,1,19,5,2,-1,3,2
"2954",3,20,2,3,8,5,1,-1,99,1
"2955",1,44,2,2,19,1,2,-1,1,1
"2956",7,72,1,1,3,5,1,-1,99,4
"2957",1,46,1,-9,13,-1,2,-1,3,3
"2958",7,54,1,1,7,-6,-6,-6,6,-6
"2959",4,69,1,1,10,5,2,-1,4,2
"2960",1,48,2,1,16,5,1,-1,4,1
"2961",5,-9,2,1,4,4,1,-1,6,3
"2962",1,40,1,1,18,5,2,-1,4,1
"2963",4,78,2,4,18,-1,2,-1,4,2
"2964",7,49,1,1,20,5,1,-1,6,3
"2965",4,77,1,1,19,5,2,-1,4,3
"2966",5,65,1,1,21,5,2,-1,2,2
"2967",3,58,2,1,21,5,1,-1,4,3
"2968",4,58,2,1,10,4,2,-1,4,3
"2969",3,31,1,3,1,1,1,-1,1,1
"2970",5,35,1,1,21,5,1,-1,4,3
"2971",6,56,2,1,17,5,1,-1,6,2
"2972",1,58,2,2,2,4,2,-1,2,2
"2973",2,22,1,1,6,5,2,-1,3,3
"2974",4,54,2,4,-5,-6,-6,-6,4,-6
"2975",1,49,2,1,17,5,2,-1,2,1
"2976",4,68,2,1,7,5,1,-1,4,3
"2977",7,80,2,1,-9,-1,1,-1,6,1
"2978",5,-9,1,1,12,-1,2,-1,5,5
"2979",5,52,2,1,20,5,2,-1,4,1
"2980",1,44,1,1,17,5,2,-1,2,2
"2981",7,60,1,1,9,-1,1,-1,7,2
"2982",7,59,2,1,1,-1,1,-1,7,1
"2983",5,62,2,1,8,4,1,-1,5,1
"2984",3,70,2,1,4,5,2,-1,2,1
"2985",3,67,2,6,4,5,1,-1,4,2
"2986",1,40,1,2,10,-1,1,-1,4,5
"2987",3,43,2,1,16,4,2,-1,1,2
"2988",4,74,1,1,13,4,1,-1,4,5
"2989",7,56,2,5,12,5,1,-1,6,3
"2990",1,35,1,3,1,5,1,-1,4,2
"2991",2,27,2,1,11,-7,-7,-7,2,-7
"2992",2,24,2,1,9,5,1,-1,2,1
"2993",3,32,2,2,12,5,2,-1,3,3
"2994",2,58,1,1,9,5,1,-1,99,3
"2995",6,32,1,1,6,5,1,-1,5,3
"2996",6,33,2,3,2,-6,-6,-6,6,-6
"2997",7,-9,2,1,5,4,1,-1,4,3
"2998",-9,-9,-9,-9,1,-1,1,-1,-9,3
"2999",5,80,1,1,2,5,1,-1,4,3
"3000",1,71,2,2,1,5,2,-1,1,1
"3001",4,69,1,1,7,-1,2,-1,4,4
"3002",6,-9,2,1,-9,5,2,-1,4,2
"3003",2,26,1,4,7,5,2,-1,2,3
"3004",3,63,1,1,15,5,2,-1,2,2
"3005",1,71,1,2,16,-1,2,-1,4,2
"3006",5,56,2,1,15,5,1,-1,3,3
"3007",4,-9,2,-9,-9,5,2,-1,99,2
"3008",7,47,2,1,3,4,1,-1,5,4
"3009",2,45,2,3,21,-1,2,-1,2,3
"3010",7,36,2,6,10,5,2,-1,7,3
"3011",2,80,1,1,5,5,1,-1,99,3
"3012",1,19,2,4,8,5,2,-1,4,1
"3013",1,-9,-9,1,2,-1,2,-1,4,3
"3014",7,44,2,1,13,4,1,-1,6,3
"3015",7,-9,1,1,-9,5,1,-1,6,5
"3016",1,34,1,1,20,5,2,-1,2,3
"3017",3,30,1,1,2,4,2,-1,1,3
"3018",4,71,2,1,1,4,1,-1,5,1
"3019",3,69,1,1,15,5,2,-1,3,1
"3020",3,69,1,1,14,-1,2,-1,3,2
"3021",2,34,2,1,1,5,1,-1,5,5
"3022",6,46,2,4,6,-1,2,-1,99,3
"3023",5,64,1,1,4,-1,1,-1,5,4
"3024",3,55,2,3,21,-6,-6,-6,3,-6
"3025",5,63,1,3,16,-1,2,-1,5,2
"3026",1,71,2,1,20,4,2,-1,2,1
"3027",7,19,1,1,20,-1,1,-1,6,5
"3028",7,47,1,1,4,4,1,-1,6,2
"3029",3,48,1,1,21,3,2,-1,3,3
"3030",2,34,1,1,20,5,2,-1,2,2
"3031",4,49,1,2,20,5,2,-1,4,2
"3032",6,66,2,1,14,-6,-6,-6,1,-6
"3033",2,40,1,3,12,5,1,-1,4,3
"3034",5,53,2,1,7,-6,-6,-6,6,-6
"3035",2,50,2,1,8,5,1,-1,99,2
"3036",6,35,1,1,18,5,1,-1,6,3
"3037",5,55,2,1,22,5,1,-1,7,2
"3038",3,-9,2,2,8,4,1,-1,3,1
"3039",2,59,2,4,15,4,1,-1,99,3
"3040",4,34,1,1,4,-1,1,-1,99,3
"3041",5,49,2,1,18,5,1,-1,5,1
"3042",1,64,2,2,18,5,2,-1,2,2
"3043",4,29,1,6,10,-6,-6,-6,99,-6
"3044",2,53,2,2,6,-5,-5,-5,99,3
"3045",7,56,1,1,12,5,2,-1,4,2
"3046",4,57,1,5,4,-1,1,-1,5,2
"3047",3,56,1,1,7,4,2,-1,2,4
"3048",1,65,1,1,3,4,1,-1,4,1
"3049",5,66,2,1,4,5,1,-1,4,4
"3050",4,68,1,1,17,5,2,-1,4,3
"3051",1,60,2,3,10,5,1,-1,4,3
"3052",3,60,1,4,20,4,2,-1,3,2
"3053",2,59,1,1,20,5,1,-1,4,2
"3054",3,34,2,3,21,-6,-6,-6,3,-6
"3055",1,33,1,4,13,4,2,-1,1,3
"3056",7,55,1,1,2,5,1,-1,2,1
"3057",2,-9,2,-9,7,5,1,-1,3,2
"3058",7,67,2,1,9,5,2,-1,6,2
"3059",4,42,1,1,-9,5,2,-1,4,3
"3060",6,59,1,4,19,-1,1,-1,6,4
"3061",1,73,1,1,11,-1,2,-1,2,2
"3062",6,-9,1,-9,22,5,2,-1,4,4
"3063",5,54,2,1,2,5,2,-1,5,4
"3064",2,66,1,1,11,4,1,-1,4,3
"3065",3,-9,1,2,17,3,1,-1,4,3
"3066",1,56,2,1,22,4,2,-1,2,1
"3067",2,75,2,1,13,5,2,-1,3,2
"3068",5,78,2,1,9,5,2,-1,5,3
"3069",1,65,2,5,1,5,1,-1,99,2
"3070",1,44,2,1,22,-1,2,-1,3,1
"3071",2,64,1,1,16,5,1,-1,5,3
"3072",1,67,2,1,4,5,2,-1,1,2
"3073",2,48,1,-9,18,5,1,-1,99,1
"3074",7,68,1,1,16,3,1,-1,6,2
"3075",7,39,2,1,6,4,1,-1,6,2
"3076",1,54,1,2,4,-7,-7,-7,1,-7
"3077",1,80,2,1,-9,5,2,-1,3,3
"3078",2,27,2,4,19,4,2,-1,3,3
"3079",1,55,1,1,4,2,1,-1,2,3
"3080",3,27,1,1,11,5,2,-1,4,1
"3081",7,65,2,1,19,5,1,-1,6,3
"3082",5,67,1,1,20,5,2,-1,99,3
"3083",6,51,2,1,22,5,2,-1,99,1
"3084",7,44,1,1,21,-6,-6,-6,6,-6
"3085",1,45,2,1,17,5,2,-1,99,3
"3086",5,29,2,1,13,5,1,-1,4,1
"3087",3,54,1,-9,16,-1,2,-1,3,3
"3088",7,80,1,1,1,5,1,-1,99,5
"3089",7,72,2,1,22,5,2,-1,5,3
"3090",3,49,1,3,10,5,2,-1,2,1
"3091",6,31,1,1,11,5,2,-1,6,2
"3092",7,66,1,2,17,1,1,-1,4,1
"3093",7,80,1,1,7,-1,2,-1,6,2
"3094",1,47,1,2,18,5,1,-1,4,2
"3095",5,60,1,3,13,-1,1,-1,7,2
"3096",7,80,1,2,1,5,1,-1,6,1
"3097",2,80,2,4,15,-1,2,-1,5,3
"3098",2,68,1,4,11,-6,-6,-6,4,-6
"3099",7,60,1,1,8,5,2,-1,4,4
"3100",5,51,1,3,20,5,1,-1,7,2
"3101",5,76,1,1,15,5,1,-1,6,3
"3102",3,28,1,3,13,5,2,-1,4,1
"3103",1,19,2,1,3,-7,-7,-7,2,-7
"3104",7,23,2,1,8,-6,-6,-6,7,-6
"3105",1,69,2,1,21,4,2,-1,2,1
"3106",7,76,1,1,1,5,2,-1,6,3
"3107",6,61,1,1,22,5,2,-1,6,2
"3108",7,33,2,1,21,5,2,-1,6,4
"3109",1,59,2,1,21,4,2,-1,2,4
"3110",6,75,2,1,15,-1,1,-1,6,3
"3111",7,41,2,1,20,-6,-6,-6,99,-6
"3112",1,35,2,3,17,5,1,-1,3,3
"3113",1,39,2,2,6,4,2,-1,99,2
"3114",6,48,2,1,21,5,2,-1,6,3
"3115",2,72,1,1,2,-6,-6,-6,4,-6
"3116",7,74,1,1,16,5,1,-1,4,3
"3117",3,71,1,1,13,5,2,-1,2,2
"3118",6,76,1,-9,20,-1,2,-1,5,4
"3119",5,28,2,1,8,-5,-5,-5,-9,-5
"3120",5,26,2,1,16,5,1,-1,5,3
"3121",1,68,2,1,5,1,2,-1,2,3
"3122",1,46,1,1,14,4,2,-1,2,1
"3123",3,47,1,2,18,5,2,-1,3,3
"3124",4,28,1,3,7,4,2,-1,99,5
"3125",4,23,2,3,8,2,2,-1,6,5
"3126",1,65,2,1,9,5,2,-1,3,2
"3127",1,40,2,1,15,4,2,-1,2,1
"3128",2,73,1,1,18,5,1,-1,2,3
"3129",1,41,2,3,17,-1,2,-1,99,2
"3130",2,52,1,2,15,2,2,-1,3,1
"3131",2,47,1,4,22,-1,2,-1,3,5
"3132",4,26,1,1,10,-6,-6,-6,4,-6
"3133",1,80,1,1,14,-1,1,-1,4,3
"3134",1,80,2,1,2,-6,-6,-6,3,-6
"3135",1,61,-9,2,13,-1,2,-1,3,2
"3136",5,27,1,1,20,-7,-7,-7,5,-7
"3137",5,59,2,1,18,5,2,-1,4,1
"3138",1,44,2,1,18,4,2,-1,1,2
"3139",3,26,1,4,4,-1,2,-1,4,5
"3140",1,37,2,1,21,5,2,-1,3,2
"3141",7,55,1,1,10,5,1,-1,6,5
"3142",5,80,1,1,1,4,1,-1,99,2
"3143",2,19,2,3,16,-6,-6,-6,99,-6
"3144",4,70,1,6,21,-1,2,-1,4,4
"3145",6,27,2,1,1,5,1,-1,4,1
"3146",1,-9,2,3,9,-1,1,-1,99,3
"3147",6,57,1,1,1,4,1,-1,7,1
"3148",1,66,1,2,22,5,2,-1,4,2
"3149",1,60,1,3,21,2,2,-1,1,1
"3150",2,47,1,1,22,5,1,-1,4,3
"3151",3,77,1,1,14,5,2,-1,4,3
"3152",1,49,2,2,20,4,2,-1,2,4
"3153",2,54,2,1,14,-5,-5,-5,4,-5
"3154",6,64,2,1,6,5,1,-1,99,3
"3155",5,28,1,1,3,-6,-6,-6,6,-6
"3156",5,61,2,1,22,5,1,-1,5,1
"3157",2,54,2,6,2,5,-9,-1,4,-9
"3158",7,25,2,1,11,4,2,-1,6,2
"3159",2,29,2,1,21,5,1,-1,4,5
"3160",3,24,2,1,8,3,2,-1,1,1
"3161",1,77,1,1,10,-6,-6,-6,2,-6
"3162",1,30,2,1,17,4,2,-1,2,1
"3163",7,40,2,3,-9,-6,-6,-6,5,-6
"3164",1,68,2,1,10,-1,2,-1,99,3
"3165",3,65,1,1,1,4,2,-1,1,2
"3166",7,33,1,1,9,-1,1,-1,6,3
"3167",6,39,1,1,7,5,1,-1,5,5
"3168",2,32,1,4,8,5,2,-1,2,4
"3169",7,60,2,1,5,4,1,-1,3,3
"3170",3,35,1,1,22,4,2,-1,4,3
"3171",7,71,2,1,7,5,-9,-1,6,2
"3172",6,63,1,1,13,-1,1,-1,6,5
"3173",5,41,2,3,13,4,1,-1,5,3
"3174",1,40,2,2,4,-1,2,-1,4,3
"3175",1,80,1,1,4,5,2,-1,3,2
"3176",4,49,1,6,22,-6,-6,-6,6,-6
"3177",4,69,2,1,1,-1,1,-1,99,3
"3178",4,34,1,1,17,-6,-6,-6,3,-6
"3179",1,54,2,1,20,-6,-6,-6,3,-6
"3180",1,80,2,1,9,-1,2,-1,2,1
"3181",4,-9,1,2,-9,5,1,-1,4,4
"3182",1,64,2,2,1,4,2,-1,99,2
"3183",5,50,1,4,1,5,1,-1,5,5
"3184",5,49,1,1,1,1,1,-1,6,4
"3185",5,62,2,1,19,5,1,-1,6,4
"3186",3,26,2,1,14,4,2,-1,1,2
"3187",5,28,2,1,17,-5,-5,-5,5,-5
"3188",3,39,1,1,9,-1,2,-1,3,2
"3189",2,49,1,4,22,5,2,-1,3,3
"3190",6,66,1,1,19,5,1,-1,4,4
"3191",7,56,1,1,17,5,2,-1,6,2
"3192",6,67,1,1,17,5,2,-1,4,3
"3193",3,20,1,1,22,-1,1,-1,3,3
"3194",1,73,2,2,1,2,2,-1,3,2
"3195",1,49,1,1,10,-1,1,-1,1,3
"3196",7,69,1,1,21,-1,1,-1,6,3
"3197",2,50,2,1,15,-1,2,-1,2,3
"3198",1,54,2,3,5,1,2,-1,3,2
"3199",1,54,1,2,10,-1,2,-1,99,4
"3200",1,65,2,2,3,5,2,-1,99,3
"3201",3,80,2,6,19,4,1,-1,3,1
"3202",3,23,2,6,22,4,2,-1,2,1
"3203",4,33,2,1,1,5,1,-1,4,3
"3204",2,-9,1,4,20,-6,-6,-6,4,-6
"3205",2,43,2,4,20,5,2,-1,2,2
"3206",4,49,2,2,1,5,1,-1,1,5
"3207",3,25,2,1,4,4,2,-1,4,1
"3208",2,30,2,1,19,5,2,-1,3,1
"3209",2,51,1,1,12,-1,1,-1,99,1
"3210",6,75,2,1,6,-1,2,-1,4,4
"3211",4,74,2,1,13,5,2,-1,5,3
"3212",7,64,2,1,-9,4,2,-1,6,5
"3213",6,33,2,1,22,4,1,-1,6,3
"3214",4,37,1,1,18,-6,-6,-6,3,-6
"3215",6,73,2,1,8,-1,1,-1,6,1
"3216",3,64,1,1,18,-6,-6,-6,4,-6
"3217",6,50,2,1,10,-6,-6,-6,99,-6
"3218",6,55,1,1,21,-6,-6,-6,4,-6
"3219",5,26,1,1,13,-6,-6,-6,99,-6
"3220",7,59,1,1,-9,-6,-6,-6,7,-6
"3221",7,-9,1,1,17,5,1,-1,7,3
"3222",6,53,1,1,21,-1,2,-1,5,3
"3223",2,25,2,3,1,1,2,-1,99,1
"3224",5,80,2,1,4,5,1,-1,5,3
"3225",1,40,2,3,14,5,1,-1,99,2
"3226",2,31,1,4,17,-1,2,-1,3,2
"3227",7,72,1,1,17,5,1,-1,6,5
"3228",1,22,1,3,10,1,1,-1,2,1
"3229",6,71,2,1,11,-7,-7,-7,4,-7
"3230",1,-9,-9,5,8,5,2,-1,4,2
"3231",1,52,1,6,18,-1,2,-1,2,5
"3232",7,39,1,4,15,4,2,-1,6,3
"3233",5,59,2,6,17,4,1,-1,4,1
"3234",1,67,1,1,10,5,1,-1,4,2
"3235",7,61,1,1,18,-1,1,-1,7,3
"3236",3,41,1,1,17,-1,2,-1,1,1
"3237",7,56,2,1,3,4,1,-1,99,2
"3238",6,65,1,1,18,4,1,-1,6,4
"3239",3,64,2,1,10,5,1,-1,4,2
"3240",2,24,2,1,11,5,1,-1,2,1
"3241",1,72,1,1,7,5,1,-1,4,2
"3242",6,39,1,1,10,5,2,-1,6,3
"3243",2,64,2,5,21,-6,-6,-6,4,-6
"3244",6,73,2,1,4,-6,-6,-6,5,-6
"3245",2,23,2,1,4,-1,2,-1,2,1
"3246",1,72,2,1,7,-6,-6,-6,5,-6
"3247",1,19,2,2,15,5,2,-1,2,1
"3248",6,42,1,1,17,5,2,-1,4,3
"3249",1,26,2,6,2,5,1,-1,1,1
"3250",3,19,2,4,8,5,1,-1,99,3
"3251",1,77,2,3,20,-1,2,-1,4,2
